
# Curve 0 of 1, 1000 points
# Curve title: "'output.txt' index (1)"
# x y type
 0.678  0.995  i
 0.679  0.995  i
 0.68  0.995  i
 0.681  0.995  i
 0.682  0.995  i
 0.683  0.995  i
 0.684  0.995  i
 0.685  0.995  i
 0.686  0.995  i
 0.687  0.995  i
 0.688  0.995  i
 0.689  0.995  i
 0.69  0.995  i
 0.691  0.995  i
 0.692  0.995  i
 0.693  0.995  i
 0.694  0.995  i
 0.695  0.995  i
 0.696  0.995  i
 0.697  0.995  i
 0.698  0.995  i
 0.699  0.995  i
 0.7  0.995  i
 0.701  0.995  i
 0.702  0.995  i
 0.703  0.995  i
 0.704  0.995  i
 0.705  0.995  i
 0.706  0.995  i
 0.707  0.995  i
 0.708  0.995  i
 0.709  0.995  i
 0.71  0.995  i
 0.711  0.995  i
 0.712  0.995  i
 0.713  0.995  i
 0.714  0.995  i
 0.715  0.995  i
 0.716  0.995  i
 0.717  0.995  i
 0.718  0.995  i
 0.719  0.995  i
 0.72  0.995  i
 0.721  0.995  i
 0.722  0.995  i
 0.723  0.995  i
 0.724  0.995  i
 0.725  0.995  i
 0.726  0.995  i
 0.727  0.995  i
 0.728  0.995  i
 0.729  0.995  i
 0.73  0.995  i
 0.731  0.995  i
 0.732  0.995  i
 0.733  0.995  i
 0.734  0.995  i
 0.735  0.995  i
 0.736  0.995  i
 0.737  0.995  i
 0.738  0.995  i
 0.739  0.995  i
 0.74  0.995  i
 0.741  0.995  i
 0.742  0.995  i
 0.743  0.995  i
 0.744  0.995  i
 0.745  0.995  i
 0.746  0.995  i
 0.747  0.995  i
 0.748  0.995  i
 0.749  0.995  i
 0.75  0.995  i
 0.751  0.995  i
 0.752  0.995  i
 0.753  0.995  i
 0.754  0.995  i
 0.755  0.995  i
 0.756  0.995  i
 0.757  0.995  i
 0.758  0.995  i
 0.759  0.995  i
 0.76  0.995  i
 0.761  0.995  i
 0.762  0.995  i
 0.763  0.995  i
 0.764  0.995  i
 0.765  0.995  i
 0.766  0.995  i
 0.767  0.995  i
 0.768  0.995  i
 0.769  0.995  i
 0.77  0.995  i
 0.771  0.995  i
 0.772  0.995  i
 0.773  0.995  i
 0.774  0.995  i
 0.775  0.995  i
 0.776  0.995  i
 0.777  0.995  i
 0.778  0.995  i
 0.779  0.995  i
 0.78  0.995  i
 0.781  0.995  i
 0.782  0.995  i
 0.783  0.995  i
 0.784  0.995  i
 0.785  0.995  i
 0.786  0.995  i
 0.787  0.995  i
 0.788  0.995  i
 0.789  0.995  i
 0.79  0.995  i
 0.791  0.995  i
 0.792  0.995  i
 0.793  0.995  i
 0.794  0.995  i
 0.795  0.995  i
 0.796  0.995  i
 0.797  0.995  i
 0.798  0.995  i
 0.799  0.995  i
 0.8  0.995  i
 0.801  0.995  i
 0.802  0.995  i
 0.803  0.995  i
 0.804  0.995  i
 0.805  0.995  i
 0.806  0.995  i
 0.807  0.995  i
 0.808  0.995  i
 0.809  0.995  i
 0.81  0.995  i
 0.811  0.995  i
 0.812  0.995  i
 0.813  0.995  i
 0.814  0.995  i
 0.815  0.995  i
 0.816  0.995  i
 0.817  0.995  i
 0.818  0.995  i
 0.819  0.995  i
 0.82  0.995  i
 0.821  0.995  i
 0.822  0.995  i
 0.823  0.995  i
 0.824  0.995  i
 0.825  0.995  i
 0.826  0.995  i
 0.827  0.995  i
 0.828  0.995  i
 0.829  0.995  i
 0.83  0.995  i
 0.831  0.995  i
 0.832  0.995  i
 0.833  0.995  i
 0.834  0.995  i
 0.835  0.995  i
 0.836  0.995  i
 0.837  0.995  i
 0.838  0.995  i
 0.839  0.995  i
 0.84  0.995  i
 0.841  0.995  i
 0.842  0.995  i
 0.843  0.995  i
 0.844  0.995  i
 0.845  0.995  i
 0.846  0.995  i
 0.847  0.995  i
 0.848  0.995  i
 0.849  0.995  i
 0.85  0.995  i
 0.851  0.995  i
 0.852  0.995  i
 0.853  0.995  i
 0.854  0.995  i
 0.855  0.995  i
 0.856  0.995  i
 0.857  0.995  i
 0.858  0.995  i
 0.859  0.995  i
 0.86  0.995  i
 0.861  0.995  i
 0.862  0.995  i
 0.863  0.995  i
 0.864  0.995  i
 0.865  0.995  i
 0.866  0.995  i
 0.867  0.995  i
 0.868  0.995  i
 0.869  0.995  i
 0.87  0.995  i
 0.871  0.995  i
 0.872  0.995  i
 0.873  0.995  i
 0.874  0.995  i
 0.875  0.995  i
 0.876  0.995  i
 0.877  0.995  i
 0.878  0.995  i
 0.879  0.995  i
 0.88  0.995  i
 0.881  0.995  i
 0.882  0.995  i
 0.883  0.995  i
 0.884  0.995  i
 0.885  0.995  i
 0.886  0.995  i
 0.887  0.995  i
 0.888  0.995  i
 0.889  0.995  i
 0.89  0.995  i
 0.891  0.995  i
 0.892  0.995  i
 0.893  0.995  i
 0.894  0.995  i
 0.895  0.995  i
 0.896  0.995  i
 0.897  0.995  i
 0.898  0.995  i
 0.899  0.995  i
 0.9  0.995  i
 0.901  0.995  i
 0.902  0.995  i
 0.903  0.995  i
 0.904  0.995  i
 0.905  0.995  i
 0.906  0.995  i
 0.907  0.995  i
 0.908  0.995  i
 0.909  0.995  i
 0.91  0.995  i
 0.911  0.995  i
 0.912  0.995  i
 0.913  0.995  i
 0.914  0.995  i
 0.915  0.995  i
 0.916  0.995  i
 0.917  0.995  i
 0.918  0.995  i
 0.919  0.995  i
 0.92  0.995  i
 0.921  0.995  i
 0.922  0.995  i
 0.923  0.995  i
 0.924  0.995  i
 0.925  0.995  i
 0.926  0.995  i
 0.927  0.995  i
 0.928  0.995  i
 0.929  0.995  i
 0.93  0.995  i
 0.931  0.995  i
 0.932  0.995  i
 0.933  0.995  i
 0.934  0.995  i
 0.935  0.995  i
 0.936  0.995  i
 0.937  0.995  i
 0.938  0.995  i
 0.939  0.995  i
 0.94  0.995  i
 0.941  0.995  i
 0.942  0.995  i
 0.943  0.995  i
 0.944  0.995  i
 0.945  0.995  i
 0.946  0.995  i
 0.947  0.995  i
 0.948  0.995  i
 0.949  0.995  i
 0.95  0.995  i
 0.951  0.995  i
 0.952  0.995  i
 0.953  0.995  i
 0.954  0.995  i
 0.955  0.995  i
 0.956  0.995  i
 0.957  0.995  i
 0.958  0.995  i
 0.959  0.995  i
 0.96  0.995  i
 0.961  0.995  i
 0.962  0.995  i
 0.963  0.995  i
 0.964  0.995  i
 0.965  0.995  i
 0.966  0.995  i
 0.967  0.995  i
 0.968  0.995  i
 0.969  0.995  i
 0.97  0.995  i
 0.971  0.995  i
 0.972  0.995  i
 0.973  0.995  i
 0.974  0.995  i
 0.975  0.995  i
 0.976  0.995  i
 0.977  0.995  i
 0.978  0.995  i
 0.979  0.995  i
 0.98  0.995  i
 0.981  0.995  i
 0.982  0.995  i
 0.983  0.995  i
 0.984  0.995  i
 0.985  0.995  i
 0.986  0.995  i
 0.987  0.995  i
 0.988  0.995  i
 0.989  0.995  i
 0.99  0.995  i
 0.991  0.995  i
 0.992  0.995  i
 0.993  0.995  i
 0.994  0.995  i
 0.995  0.995  i
 0.996  0.995  i
 0.997  0.995  i
 0.998  0.995  i
 0.999  0.995  i

